tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_004671-T1_mrna	gene-CEP52_004671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004672-T1_mrna	gene-CEP52_004672	57.999508	93.292246	117.957279	197.181888	214.795143	0	0	731.01272	0	0	0	0	0	0	0	0
CEP52_004673-T1_mrna	gene-CEP52_004673	125.63101	83.516703	36.505692	93.621544	19.105132	186.028926	0	0	0	0	0	0	0	0	0	64.441128
CEP52_004674-T1_mrna	gene-CEP52_004674	0	31.90334	16.08997	22.646089	20.985148	0	0	0	0	0	0	0	0	0	0	0
CEP52_004675-T1_mrna	gene-CEP52_004675	18.918382	38.156382	46.172525	65.049087	40.156717	0	0	0	0	0	0	0	0	0	0	0
CEP52_004676-T1_mrna	gene-CEP52_004676	129.412659	78.371247	13.160643	55.795249	51.548045	0	0	0	0	0	0	863.811705	0	0	0	0
CEP52_004677-T1_mrna	gene-CEP52_004677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004678-T1_mrna	gene-CEP52_004678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004679-T1_mrna	gene-CEP52_004679	0	2.142547	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004680-T1_mrna	gene-CEP52_004680	32.804186	30.95377	8.896542	0	11.633254	0	0	0	0	0	0	0	0	0	0	0
CEP52_004681-T1_mrna	gene-CEP52_004681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004682-T1_mrna	gene-CEP52_004682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004683-T1_mrna	gene-CEP52_004683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004684-T1_mrna	gene-CEP52_004684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004685-T1_mrna	gene-CEP52_004685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004686-T1_mrna	gene-CEP52_004686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004687-T1_mrna	gene-CEP52_004687	0	9.953169	20.109192	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004688-T1_mrna	gene-CEP52_004688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004689-T1_mrna	gene-CEP52_004689	31.532909	0	0	0	50.24737	0	0	0	0	0	0	0	0	0	0	0
CEP52_004690-T1_mrna	gene-CEP52_004690	470.912998	326.733389	505.700442	151.138464	759.694907	1563.13529	0	474.046992	0	0	0	502.248916	0	0	0	0
CEP52_004691-T1_mrna	gene-CEP52_004691	47.303624	38.248078	38.486085	13.664055	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004692-T1_mrna	gene-CEP52_004692	103.22557	103.119374	83.907473	0	54.276848	0	0	0	0	0	0	0	0	0	0	0
CEP52_004693-T1_mrna	gene-CEP52_004693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.396154
CEP52_004694-T1_mrna	gene-CEP52_004694	46.52418	29.319979	29.442361	36.112055	11.018399	0	0	0	0	0	261.125424	277.583399	0	0	0	111.366243
CEP52_004695-T1_mrna	gene-CEP52_004695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004696-T1_mrna	gene-CEP52_004696	0	0	0	0	30.888983	0	0	0	0	0	0	0	0	0	0	0
CEP52_004697-T1_mrna	gene-CEP52_004697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004698-T1_mrna	gene-CEP52_004698	6.821992	41.435706	27.753157	0	7.266843	141.400905	0	0	0	0	0	183.009466	0	0	0	146.9697
CEP52_004699-T1_mrna	gene-CEP52_004699	48.037021	46.641981	0	0	10.225249	0	0	0	0	0	0	257.367661	0	0	0	68.992214
CEP52_004700-T1_mrna	gene-CEP52_004700	26.535305	107.228823	64.766192	45.913974	56.420961	275.135664	0	0	0	0	0	0	0	0	0	95.276633
CEP52_004701-T1_mrna	gene-CEP52_004701	31.595819	25.57902	57.841373	9.167904	33.645139	0	0	0	0	0	0	0	0	0	0	170.171057
CEP52_004702-T1_mrna	gene-CEP52_004702	0	7.024367	28.320558	19.983381	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004703-T1_mrna	gene-CEP52_004703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004704-T1_mrna	gene-CEP52_004704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004705-T1_mrna	gene-CEP52_004705	13.031322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004706-T1_mrna	gene-CEP52_004706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004707-T1_mrna	gene-CEP52_004707	2.13482	0.865721	5.211156	0	4.55453	0	0	53.58717	0	0	0	0	0	0	0	0
CEP52_004708-T1_mrna	gene-CEP52_004708	8.792394	24.90616	35.768417	10.194407	9.360138	0	0	0	0	0	0	0	0	0	0	189.418682
CEP52_004709-T1_mrna	gene-CEP52_004709	65.264188	78.908045	53.093447	49.707755	69.206531	0	0	0	0	0	0	0	0	0	0	156.221941
CEP52_004710-T1_mrna	gene-CEP52_004710	0	4.995438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004711-T1_mrna	gene-CEP52_004711	0	19.439722	0	0	25.571248	0	0	0	0	0	0	0	0	0	0	0
CEP52_004712-T1_mrna	gene-CEP52_004712	0	8.734609	8.786202	12.492317	11.489428	0	0	0	0	0	0	0	0	0	0	77.549831
CEP52_004713-T1_mrna	gene-CEP52_004713	0	4.742503	9.543749	0	0	0	0	0	0	0	0	313.898694	0	0	0	336.94755
CEP52_004714-T1_mrna	gene-CEP52_004714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004715-T1_mrna	gene-CEP52_004715	25.014297	12.663352	0	0	0	129.613606	0	157.07394	0	0	0	0	0	0	0	0
CEP52_016349-T1_mrna	gene-CEP52_016349	22.699063	13.792059	4.617258	19.809841	18.140734	0	0	0	0	0	286.614834	0	0	0	0	40.751518
CEP52_016351-T1_mrna	gene-CEP52_016351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016352-T1_mrna	gene-CEP52_016352	0	0	0	0	0	353.811504	0	0	0	0	0	0	0	0	0	0
CEP52_016353-T1_mrna	gene-CEP52_016353	30.293076	73.521947	73.940349	198.735588	42.981882	0	0	0	0	0	0	0	0	0	0	145.026015
CEP52_016354-T1_mrna	gene-CEP52_016354	33.712445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016355-T1_mrna	gene-CEP52_016355	413.95174	132.657093	67.309758	231.396734	130.917092	0	0	0	0	0	0	3275.761113	0	0	0	297.291561
CEP52_016356-T1_mrna	gene-CEP52_016356	59.622613	59.018821	53.901459	15.400516	28.228579	137.310256	0	166.406093	0	0	0	0	0	0	0	0
CEP52_016357-T1_mrna	gene-CEP52_016357	7.807572	37.972629	28.587252	18.207266	16.648115	0	0	0	0	0	0	0	0	0	0	0
CEP52_016358-T1_mrna	gene-CEP52_016358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016359-T1_mrna	gene-CEP52_016359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016360-T1_mrna	gene-CEP52_016360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016361-T1_mrna	gene-CEP52_016361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016362-T1_mrna	gene-CEP52_016362	0	7.501647	45.383734	42.640713	0	0	0	0	0	0	1871.512323	0	0	0	0	133.533125
CEP52_016363-T1_mrna	gene-CEP52_016363	0	8.55525	0	24.262533	0	0	0	0	0	0	0	0	0	0	0	304.827169
CEP52_016364-T1_mrna	gene-CEP52_016364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016365-T1_mrna	gene-CEP52_016365	132.990827	35.489741	144.16969	98.821066	140.106685	0	0	0	0	0	0	0	0	0	0	0
CEP52_016366-T1_mrna	gene-CEP52_016366	0	0	0	31.444904	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016367-T1_mrna	gene-CEP52_016367	37.952192	25.5657	20.585022	0	13.451884	0	1675.244873	0	0	0	0	338.371067	0	0	0	90.846503
CEP52_016368-T1_mrna	gene-CEP52_016368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016369-T1_mrna	gene-CEP52_016369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016370-T1_mrna	gene-CEP52_016370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.532301
CEP52_016371-T1_mrna	gene-CEP52_016371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016372-T1_mrna	gene-CEP52_016372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016373-T1_mrna	gene-CEP52_016373	0	9.800752	9.862633	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016374-T1_mrna	gene-CEP52_016374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016375-T1_mrna	gene-CEP52_016375	33.649438	4.535502	18.251499	0	35.795954	0	0	0	0	0	0	0	0	0	0	0
CEP52_016376-T1_mrna	gene-CEP52_016376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016377-T1_mrna	gene-CEP52_016377	11.890511	4.80703	58.044464	0	12.646431	0	0	0	0	0	0	0	0	0	0	0
CEP52_016378-T1_mrna	gene-CEP52_016378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016379-T1_mrna	gene-CEP52_016379	29.194241	93.912211	142.497814	0	61.777966	1818.53438	0	0	0	0	0	0	0	0	0	209.656531
CEP52_016380-T1_mrna	gene-CEP52_016380	92.244762	118.788523	88.69859	68.093333	71.427858	0	0	0	0	0	0	449.568916	0	0	0	0
CEP52_016381-T1_mrna	gene-CEP52_016381	14.457381	23.36006	58.810851	16.654419	15.364543	0	0	363.59351	0	0	0	0	0	0	0	0
CEP52_016382-T1_mrna	gene-CEP52_016382	0	3.827874	7.697816	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016383-T1_mrna	gene-CEP52_016383	17.616832	28.436699	42.9965	20.221139	93.521799	0	0	443.268185	0	0	886.770607	0	0	0	0	0
CEP52_016384-T1_mrna	gene-CEP52_016384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016385-T1_mrna	gene-CEP52_016385	25.292822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016386-T1_mrna	gene-CEP52_016386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016387-T1_mrna	gene-CEP52_016387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016388-T1_mrna	gene-CEP52_016388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016389-T1_mrna	gene-CEP52_016389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016390-T1_mrna	gene-CEP52_016390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016391-T1_mrna	gene-CEP52_016391	25.158868	7.641837	5.117579	21.941009	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016392-T1_mrna	gene-CEP52_016392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016393-T1_mrna	gene-CEP52_016393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016394-T1_mrna	gene-CEP52_016394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016395-T1_mrna	gene-CEP52_016395	0	6.530937	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016396-T1_mrna	gene-CEP52_016396	10.799096	8.734609	26.358606	24.984633	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016397-T1_mrna	gene-CEP52_016397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016398-T1_mrna	gene-CEP52_016398	0	5.410707	54.469809	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016399-T1_mrna	gene-CEP52_016399	257.935654	147.824971	239.748951	248.4199	350.053006	0	0	0	0	0	0	0	0	0	0	529.310469
CEP52_016400-T1_mrna	gene-CEP52_016400	71.80992	46.413236	35.053707	82.731627	122.108808	0	0	0	0	0	0	0	0	0	0	0
CEP52_016401-T1_mrna	gene-CEP52_016401	0	0	14.390394	0	0	0	0	0	0	1773.839081	0	0	0	0	0	0
CEP52_016402-T1_mrna	gene-CEP52_016402	7.25398	58.738014	29.510438	92.681165	54.081915	300.719452	0	182.229764	0	0	366.212186	0	0	0	0	0
CEP52_016403-T1_mrna	gene-CEP52_016403	62.755226	67.461831	136.140791	119.605218	133.125642	0	0	0	0	0	0	0	0	0	0	0
CEP52_016404-T1_mrna	gene-CEP52_016404	26.698049	5.394185	54.302797	15.397092	28.382799	0	0	0	0	0	0	0	0	0	0	0
CEP52_016405-T1_mrna	gene-CEP52_016405	0	12.543699	8.410673	0	10.999848	0	0	0	0	0	0	0	0	0	0	0
CEP52_016406-T1_mrna	gene-CEP52_016406	0	0	0	0	0	0	0	482.421355	0	0	0	0	0	0	0	0
CEP52_016407-T1_mrna	gene-CEP52_016407	0	3.085675	6.201768	0	8.117401	0	0	0	0	0	0	0	0	0	0	0
CEP52_016408-T1_mrna	gene-CEP52_016408	14.580853	17.709735	11.863478	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016409-T1_mrna	gene-CEP52_016409	18.359846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016410-T1_mrna	gene-CEP52_016410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016411-T1_mrna	gene-CEP52_016411	97.124499	101.846474	63.211331	22.250778	82.451113	403.008353	0	0	0	0	977.283485	0	0	0	0	1115.933237
CEP52_016412-T1_mrna	gene-CEP52_016412	11.017756	0	0	0	11.72129	0	0	0	0	0	0	0	0	0	0	0
CEP52_016413-T1_mrna	gene-CEP52_016413	29.212251	7.890681	15.845774	0	5.189263	0	0	0	0	0	0	0	0	0	0	34.963106
CEP52_016414-T1_mrna	gene-CEP52_016414	38.012922	30.789338	15.464452	22.099509	26.998437	0	0	0	0	0	0	0	0	0	0	45.496245
CEP52_016415-T1_mrna	gene-CEP52_016415	7.414603	3.001779	12.065533	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016416-T1_mrna	gene-CEP52_016416	0	0	0	0	14.10524	0	0	0	0	0	0	0	0	0	0	285.829898
CEP52_016417-T1_mrna	gene-CEP52_016417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016418-T1_mrna	gene-CEP52_016418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016419-T1_mrna	gene-CEP52_016419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016420-T1_mrna	gene-CEP52_016420	0	59.485746	0	33.511645	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016421-T1_mrna	gene-CEP52_016421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016422-T1_mrna	gene-CEP52_016422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016423-T1_mrna	gene-CEP52_016423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016424-T1_mrna	gene-CEP52_016424	13.109812	0	10.666669	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016425-T1_mrna	gene-CEP52_016425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016426-T1_mrna	gene-CEP52_016426	72.386024	58.580243	117.789387	52.439921	173.37188	0	0	227.367337	0	0	0	0	0	0	0	0
CEP52_016427-T1_mrna	gene-CEP52_016427	14.541072	0	15.775203	11.290971	25.830923	0	0	0	0	0	0	0	0	0	0	0
CEP52_016428-T1_mrna	gene-CEP52_016428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016429-T1_mrna	gene-CEP52_016429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016430-T1_mrna	gene-CEP52_016430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016431-T1_mrna	gene-CEP52_016431	14.75133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016432-T1_mrna	gene-CEP52_016432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016433-T1_mrna	gene-CEP52_016433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016434-T1_mrna	gene-CEP52_016434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016435-T1_mrna	gene-CEP52_016435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016436-T1_mrna	gene-CEP52_016436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016437-T1_mrna	gene-CEP52_016437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016438-T1_mrna	gene-CEP52_016438	0	1.65482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016439-T1_mrna	gene-CEP52_016439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016440-T1_mrna	gene-CEP52_016440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016441-T1_mrna	gene-CEP52_016441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016442-T1_mrna	gene-CEP52_016442	0	0	13.668495	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016443-T1_mrna	gene-CEP52_016443	0	0	0	0	0	0	0	0	0	0	6707.005423	1771.233861	0	0	0	1201.370553
CEP52_016444-T1_mrna	gene-CEP52_016444	0	1.776292	7.133106	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016445-T1_mrna	gene-CEP52_016445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016446-T1_mrna	gene-CEP52_016446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016447-T1_mrna	gene-CEP52_016447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016448-T1_mrna	gene-CEP52_016448	0	6.060408	0	0	15.944492	0	0	0	0	0	0	0	0	0	0	0
CEP52_016449-T1_mrna	gene-CEP52_016449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016450-T1_mrna	gene-CEP52_016450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_016451-T1_mrna	gene-CEP52_016451	34.534858	27.875773	28.09592	19.827957	0	358.188792	0	0	0	0	0	0	0	0	0	0
CEP52_004716-T1_mrna	gene-CEP52_004716	0	4.113084	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004717-T1_mrna	gene-CEP52_004717	12.363295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004718-T1_mrna	gene-CEP52_004718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004719-T1_mrna	gene-CEP52_004719	0	3.715166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004720-T1_mrna	gene-CEP52_004720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004721-T1_mrna	gene-CEP52_004721	12.49304	14.47655	13.069704	10.430437	15.232059	0	0	0	0	0	0	0	0	0	0	0
CEP52_004722-T1_mrna	gene-CEP52_004722	37.766943	59.298621	26.888106	16.498042	20.127657	0	0	0	0	0	0	0	0	0	0	101.70432
CEP52_004723-T1_mrna	gene-CEP52_004723	25.072644	50.791474	28.560592	17.518367	10.688895	0	0	0	0	0	0	134.645425	0	0	0	0
CEP52_004724-T1_mrna	gene-CEP52_004724	65.942011	26.679492	15.329005	0	10.026667	0	0	0	0	0	0	0	0	0	0	0
CEP52_004725-T1_mrna	gene-CEP52_004725	7.088607	11.480386	23.070174	16.470088	0	146.930045	0	0	0	0	0	0	0	0	0	0
CEP52_004726-T1_mrna	gene-CEP52_004726	13.82928	19.620155	39.383422	8.066631	3.686528	0	458.63328	0	0	0	0	0	0	0	0	24.827699
CEP52_004727-T1_mrna	gene-CEP52_004727	0	8.060262	16.195082	0	35.339397	0	0	0	0	0	0	178.005559	0	0	0	0
CEP52_004728-T1_mrna	gene-CEP52_004728	0	0	9.467224	0	0	0	0	0	0	0	0	0	0	0	0	83.561379
CEP52_004729-T1_mrna	gene-CEP52_004729	303.297513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004730-T1_mrna	gene-CEP52_004730	154.228945	125.002011	146.404665	154.786537	114.175348	0	0	0	0	0	0	0	0	0	0	215.356476
CEP52_004731-T1_mrna	gene-CEP52_004731	27.718033	27.996825	33.82627	63.904103	29.4626	0	0	0	0	0	0	0	0	0	0	0
CEP52_004732-T1_mrna	gene-CEP52_004732	38.771898	43.13479	47.318062	22.453972	51.580274	0	0	0	0	0	0	0	0	0	0	69.606702
CEP52_004733-T1_mrna	gene-CEP52_004733	22.878007	57.919122	23.268274	13.309986	54.850487	0	0	0	0	0	0	0	0	0	0	123.218321
CEP52_004734-T1_mrna	gene-CEP52_004734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004735-T1_mrna	gene-CEP52_004735	223.141544	270.059294	317.686135	191.88321	296.058188	385.76885	0	0	0	1864.125993	0	495.873033	0	0	0	267.06625
CEP52_004736-T1_mrna	gene-CEP52_004736	41.836818	42.163644	17.017599	0	0	868.086539	0	0	0	0	0	0	0	0	0	0
CEP52_004737-T1_mrna	gene-CEP52_004737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004738-T1_mrna	gene-CEP52_004738	0	0	0	13.555076	0	0	0	0	0	0	0	0	0	0	0	84.236888
CEP52_004739-T1_mrna	gene-CEP52_004739	21.924531	13.299192	71.351546	12.678701	23.324904	0	0	0	0	0	0	0	0	0	0	0
CEP52_004740-T1_mrna	gene-CEP52_004740	0	8.040596	3.228473	0	4.230233	0	0	0	0	0	0	0	0	0	0	0
CEP52_004741-T1_mrna	gene-CEP52_004741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004742-T1_mrna	gene-CEP52_004742	47.994688	32.296473	13.015565	73.588386	16.994153	0	0	0	0	0	0	427.182468	0	0	0	0
CEP52_004743-T1_mrna	gene-CEP52_004743	7764.491253	7674.937604	4899.928821	8406.951867	5785.315775	1000.168789	6323.231805	4874.881308	0	0	9630.461909	3808.00306	0	0	0	6929.22149
CEP52_004744-T1_mrna	gene-CEP52_004744	79.472758	32.04804	64.653569	204.724091	42.160705	0	0	0	0	0	0	0	0	0	0	0
CEP52_004745-T1_mrna	gene-CEP52_004745	401.430093	516.433026	324.829148	0	738.008798	2070.423795	0	0	0	0	0	0	0	0	0	723.505605
CEP52_004746-T1_mrna	gene-CEP52_004746	48.428457	56.391849	59.105297	35.204889	6.449803	0	0	0	0	0	0	0	0	0	0	0
CEP52_004747-T1_mrna	gene-CEP52_004747	1147.267162	977.117082	457.855571	173.133198	826.375676	0	5723.158423	0	0	0	1088.374076	576.356184	0	0	0	466.33536
CEP52_004748-T1_mrna	gene-CEP52_004748	239.264455	247.627188	206.824885	137.734311	79.44983	310.146185	0	376.112752	0	0	0	0	0	0	0	0
CEP52_004749-T1_mrna	gene-CEP52_004749	0	39.150893	19.772436	55.376387	0	0	0	612.200648	0	0	0	0	0	0	0	0
CEP52_004750-T1_mrna	gene-CEP52_004750	245.869317	308.096735	270.050747	170.360365	235.321346	3058.97806	0	0	0	0	0	328.87479	0	0	0	176.561944
CEP52_004751-T1_mrna	gene-CEP52_004751	682.439827	841.142054	719.729147	893.47655	1143.174334	1410.582946	0	3454.00245	0	0	0	0	0	0	0	1959.76813
CEP52_004752-T1_mrna	gene-CEP52_004752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004753-T1_mrna	gene-CEP52_004753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004754-T1_mrna	gene-CEP52_004754	13.149413	2.662457	5.349444	7.642548	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004755-T1_mrna	gene-CEP52_004755	86.925663	80.4686	70.726448	101.086376	26.46033	0	0	311.905337	0	0	313.548673	166.616357	0	0	0	44.587753
CEP52_004756-T1_mrna	gene-CEP52_004756	62.755226	118.058204	17.017599	167.447305	155.313249	0	0	0	0	0	0	0	0	0	0	150.216412
CEP52_004757-T1_mrna	gene-CEP52_004757	0	6.102279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004758-T1_mrna	gene-CEP52_004758	391.317976	719.097711	675.340941	123.30695	491.872105	245.879502	0	0	0	0	0	0	0	0	0	170.309481
CEP52_004759-T1_mrna	gene-CEP52_004759	16.675404	40.494089	40.702601	29.016777	8.877309	0	0	628.468149	0	0	0	0	0	0	0	239.497491
CEP52_004760-T1_mrna	gene-CEP52_004760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004761-T1_mrna	gene-CEP52_004761	7.616327	15.434841	6.19712	0	8.120397	78.914632	0	0	0	0	0	0	0	0	0	0
CEP52_004762-T1_mrna	gene-CEP52_004762	12.224421	4.9415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004763-T1_mrna	gene-CEP52_004763	369.609945	434.532419	647.620707	161.201179	300.889635	0	0	0	0	0	0	0	0	0	0	0
CEP52_004764-T1_mrna	gene-CEP52_004764	282.470439	363.568535	321.709663	32.037655	179.372255	0	0	0	0	0	0	0	0	0	0	202.854101
CEP52_004765-T1_mrna	gene-CEP52_004765	0	16.133289	10.827361	0	28.296377	0	0	0	0	0	0	0	0	0	0	0
CEP52_004766-T1_mrna	gene-CEP52_004766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004767-T1_mrna	gene-CEP52_004767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004768-T1_mrna	gene-CEP52_004768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004769-T1_mrna	gene-CEP52_004769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004770-T1_mrna	gene-CEP52_004770	0	0	0	0	78.445923	0	0	0	0	0	0	0	0	0	0	0
CEP52_004771-T1_mrna	gene-CEP52_004771	102.033749	122.326244	0	0	53.657658	0	0	0	0	0	0	0	0	0	0	733.53482
CEP52_004772-T1_mrna	gene-CEP52_004772	19.599821	0	0	22.446693	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004773-T1_mrna	gene-CEP52_004773	62.532404	49.804337	0	0	65.600849	0	0	0	0	0	0	0	0	0	0	0
CEP52_004774-T1_mrna	gene-CEP52_004774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004775-T1_mrna	gene-CEP52_004775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004776-T1_mrna	gene-CEP52_004776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_004777-T1_mrna	gene-CEP52_004777	5.954196	14.469912	14.533806	20.778607	12.688258	0	0	0	0	0	0	0	0	0	0	0
